CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
82041677,2023,2023-04-11,1955,2023-03-18,2306,42612,4,6,5,6,1955,0,0,0,,0,001,"THIRD ST","THOMAS ST",15.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21208,A,N,A,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.056900024414062,-117.75121307373047,"LOS ANGELES",POMONA,-117.75115966796875,34.056880950927734
82239920,2023,2023-11-20,1922,2023-11-01,1629,662,,3,5,6,1922,0,0,0,,0,005,"TELSTAR AVE","AEROJET AVE",50.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.068820953369141,-118.06877899169922,"LOS ANGELES","EL MONTE",-118.06891632080078,34.068813323974609
82354476,2023,2024-04-03,1955,2023-09-01,0902,42953,85,5,5,6,1955,0,0,0,,0,004,"GAREY AVE","FRANKLIN AVE",21.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,08,0,0,1,0,0,0,1,0,0,"- ","- ",34.040611267089844,-117.74954223632812,"LOS ANGELES",POMONA,-117.74946594238281,34.040481567382812
92108582,2023,2023-07-03,9535,2023-06-04,1945,023070,,7,2,9,1900,0,3,5,,2,002,"WHITTIER BLVD (4100 BL0CK)","BONNIE BEACH PL",40.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,03,22350,,F,A,B,F,A,H,-,C,D,0,Y,Y,,,Y,,L,04,1,0,0,0,1,0,0,0,0,"- ","- ",34.023841857910156,-118.18110656738281,"LOS ANGELES",UNINCORPORATED,-118.18115997314453,34.023941040039062
9565197,2023,2023-05-10,1900,2023-04-06,0759,655860,1620,4,5,5,1977,0,0,0,,0,164T,"DOMINGUEZ ST","CHICO ST",177.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,H,E,A,A,H,-,A,-,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.840389251708984,-118.25675201416016,"LOS ANGELES",CARSON,-118.25653839111328,33.840465545654297
9587211,2023,2023-09-12,1942,2023-08-04,1500,39889,0162,5,5,7,1942,0,0,0,A,0,24MQ39,"FLOWER ST","8TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,F,D,-,A,A,H,-,-,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26012420654297,34.047252655029297
9590403,2023,2023-06-30,1900,2023-05-28,2240,499039,1517,7,5,5,1954,0,0,0,,0,151T2,"PASSONS BL","NAN ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.978008270263672,-118.09123229980469,"LOS ANGELES","PICO RIVERA",-118.09152221679688,33.977672576904297
9602464,2023,2023-08-17,1900,2023-07-17,1600,656146,0263,1,5,4,1917,0,0,0,,0,26T,"ELIZABETH ST","WILCOX AV",0.00,,-,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",CUDAHY,-118.17893981933594,33.962436676025391
9615334,2023,2023-08-31,1900,2023-08-10,0325,519502,0560,4,5,3,1968,0,0,0,,0,55T1EM,"GARVEY AV","ROSEMEAD BL",72.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,C,G,A,A,A,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.062618255615234,-118.06494140625,"LOS ANGELES","SOUTH EL MONTE",-118.06517028808594,34.062721252441406
9633369,2023,2023-11-20,1962,2023-10-15,2139,164,1962,7,5,4,1962,0,0,0,,0,002,"LAS TUNAS DR","GLADYS AV",57.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",34.103401184082031,-118.08978271484375,"LOS ANGELES","SAN GABRIEL",-118.08956146240234,34.103420257568359
9653581,2023,2024-02-26,1931,2023-12-09,0528,5346,1931,6,5,5,1931,0,0,0,,0,001,"PACIFIC BL","54TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","HUNTINGTON PARK",-118.22524261474609,33.993862152099609
9680508,2023,2024-04-06,1942,2023-04-05,1710,40578,0812,3,5,7,1942,0,0,0,H,0,27MQ13,"CARMELINA AV","CLIFFWOOD AV",740.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,-,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.48580932617188,34.063770294189453
92192180,2023,2023-10-05,9575,2023-09-24,0750,023227,,7,1,9,1900,0,2,4,,2,012,"FOOTHILL BOULEVARD","RAMSDELL AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,09,21801,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",34.226951599121094,-118.24427032470703,"LOS ANGELES",UNINCORPORATED,-118.24429321289062,34.226856231689453
92197737,2023,2023-11-16,9525,2023-10-06,0556,022770,,5,3,9,1900,0,3,5,,2,002,"GLADSTONE ST","CERRITOS AVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",34.114330291748047,-117.89923095703125,"LOS ANGELES",UNINCORPORATED,-117.89926910400391,34.114212036132812
9582011,2023,2023-05-25,1931,2023-04-28,1918,5317,,5,5,5,1931,0,0,0,,0,,"TEMPLETON ST","FLORENCE AV",250.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,C,-,18,,,N,B,G,A,A,H,-,A,D,0,,Y,Y,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","HUNTINGTON PARK",-118.21998596191406,33.974346160888672
9601813,2023,2023-09-15,1900,2023-08-12,1745,676879,1122,6,5,6,1992,0,0,0,,0,111T1,"SIERRA HWY","AVENUE J",19.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",LANCASTER,-118.13539123535156,34.689479827880859
9606687,2023,2023-09-14,1900,2023-08-04,1010,434609,0813,5,5,4,1960,0,0,0,,0,81T1,"FOOTHILL BL","SAN DIMAS AV",10.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21461,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.124469757080078,-117.80699157714844,"LOS ANGELES","SAN DIMAS",-117.80719757080078,34.124618530273438
9630932,2023,2023-11-09,1931,2023-10-11,1645,5735,1931,3,5,5,1931,0,0,0,,0,003,"MALABAR ST","FLORENCE AV",6.00,N,N,A,-,N,,,,,,,,,,,3,0,1,2,A,-,12,22450,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","HUNTINGTON PARK",-118.22776031494141,33.9744873046875
9679725,2023,2024-06-06,1942,2023-10-21,1350,44035,2019,6,5,7,1942,0,0,0,,0,27TL23,"COMMONWEALTH AV","BEVERLY BL",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28559875488281,34.073513031005859
82001880,2023,2023-02-24,1965,2023-01-05,0028,4074,,4,5,5,1965,0,0,0,,0,,"WILSHIRE BLVD","7TH ST",2.00,W,N,C,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21800,A,N,D,G,A,B,H,-,C,A,0,,Y,,,Y,Y,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",34.021308898925781,-118.49552154541016,"LOS ANGELES","SANTA MONICA",-118.49546813964844,34.021408081054688
82205331,2023,2023-10-23,1972,2023-10-07,1316,15555,,6,5,6,1972,0,0,0,,0,,"HAWTHORNE BLVD","EMERALD ST",0.00,,Y,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",TORRANCE,-118.35383605957031,33.841358184814453
92245869,2023,2023-11-28,9565,2023-07-04,1800,023173,,2,2,9,1900,0,2,4,,2,023,"EL SEGUNDO BOULEVARD","WESTERN AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.916458129882812,-118.30892944335938,"LOS ANGELES",UNINCORPORATED,-118.30908203125,33.916435241699219
9519607,2023,2023-03-09,1928,2023-01-25,2014,50414,533,3,5,5,1928,0,0,0,,0,503,"147TH ST","CERISE AV",184.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,C,E,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.898288726806641,-118.3330078125,"LOS ANGELES",HAWTHORNE,-118.33244323730469,33.898273468017578
9555784,2023,2023-03-20,1942,2023-01-03,1705,39761,0257,2,5,7,1942,0,0,0,B,0,24TL58,"LUCAS AV","7TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,F,D,G,A,A,H,-,C,B,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26583099365234,34.051490783691406
9576763,2023,2023-06-07,1942,2023-04-20,0900,42424,0529,4,5,7,1942,0,0,0,E,0,5A11,"ANAHEIM ST","FLINT AV",40.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24929809570312,33.780685424804688
9600993,2023,2023-08-04,1900,2023-06-22,1045,647211,2840,4,5,5,1915,0,0,0,,0,282T1,"COMPTON BL","ALAMEDA ST WEST",200.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.895919799804688,-118.22118377685547,"LOS ANGELES",COMPTON,-118.22105407714844,33.895980834960938
9611333,2023,2023-10-03,1928,2023-08-06,1544,50432,516,7,5,5,1928,0,0,0,,0,503,"PRAIRIE AV","139TH ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",HAWTHORNE,-118.3438720703125,33.905231475830078
9619542,2023,2023-12-21,1942,2023-11-01,1015,37393,1494,3,5,7,1942,0,0,0,N,0,27T29W,"WESTCHESTER PKWY","LOYOLA BL",17.00,E,N,A,-,N,,,,,,,,,,N,2,0,2,2,A,-,10,21950,A,N,G,B,A,A,H,-,A,A,0,,Y,,,Y,,A,01,1,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41714477539062,33.953414916992188
9626364,2023,2023-10-16,1956,2023-09-16,1640,1384,57,6,5,5,1956,0,0,0,,0,004,"RINDGE LN","CURTIS AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.877548217773438,-118.37274932861328,"LOS ANGELES","REDONDO BEACH",-118.37277984619141,33.877540588378906
9630654,2023,2023-11-27,1910,2023-10-11,1644,03209,,3,5,4,1910,0,0,0,,0,005,"MCCARTY DR","CHARLEVILLE BL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",34.062210083007812,-118.40677642822266,"LOS ANGELES","BEVERLY HILLS",-118.40673828125,34.064998626708984
9655841,2023,2024-01-24,1913,2023-10-28,1113,4353,,6,5,4,1913,0,0,0,,0,028,"INDIAN HILL BL","4TH ST",9.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,H,I,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",CLAREMONT,-117.71932220458984,34.097564697265625
92076294,2023,2023-05-24,9530,2023-05-15,1015,021123,,1,1,9,1900,0,3,5,,2,006,"232ND ST. (900 BLOCK)","VERMONT AVE.",5.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.815250396728516,-118.29048919677734,"LOS ANGELES",UNINCORPORATED,-118.29039001464844,33.815280914306641
9578864,2023,2023-05-31,1953,2023-04-24,1303,3033,1953,1,5,6,1953,0,0,0,,0,001,"OAK KNOLL CIR","KEWEN DR",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,1,A,-,03,22350,,N,E,A,A,A,G,-,A,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.13223266601562,34.131069183349609
9675433,2023,2024-03-05,1900,2023-11-25,0949,648577,1367,6,5,5,1952,0,0,0,,0,136T1,"ALONDRA BL","GARFIELD AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,D,-,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PARAMOUNT,-118.16879272460938,33.889102935791016
82113564,2023,2023-07-11,1969,2023-07-02,0918,10208,,7,5,5,1969,0,0,0,,0,,"BOWMAN AV","TWEEDY BLVD",148.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SOUTH GATE",-118.19558715820312,33.943523406982422
82188525,2023,2023-10-03,1969,2023-09-02,1120,10245,PATRO,6,5,5,1969,0,0,0,,0,005,"IMPERIAL HWY","GARFIELD AV",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.929889678955078,-118.16815185546875,"LOS ANGELES","SOUTH GATE",-118.16812896728516,33.929901123046875
82208860,2023,2023-10-26,1947,2023-10-12,2348,1461,,4,5,5,1947,0,0,0,,0,00B,"LINCOLN AVE","HOWARD AVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,M,H,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",34.021629333496094,-118.109130859375,"LOS ANGELES",MONTEBELLO,-118.10910034179688,34.021621704101562
92124640,2023,2023-07-24,9565,2023-07-12,1900,023279,,3,2,9,1900,0,2,4,,2,021,"VERMONT AVENUE S/B","89TH STREET",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,N,H,C,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",33.956821441650391,-118.29194641113281,"LOS ANGELES",UNINCORPORATED,-118.29186248779297,33.956836700439453
92178327,2023,2023-09-25,9530,2023-09-14,1630,023237,,4,2,9,1900,0,3,5,,2,004,"SANTA FE AVE.","VICTORIA AVE",95.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21651,B,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.864509582519531,-118.21282196044922,"LOS ANGELES",UNINCORPORATED,-118.21290588378906,33.864715576171875
92205613,2023,2023-10-23,9530,2023-09-28,1802,023048,,4,2,9,1900,0,3,5,,2,002,"MONA BLVD.","132ND ST",40.00,S,N,A,-,Y,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,G,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.9122314453125,-118.22582244873047,"LOS ANGELES",UNINCORPORATED,-118.2259521484375,33.912483215332031
9549041,2023,2023-03-06,1953,2023-02-14,1600,0809,1953,2,5,6,1953,0,0,0,,0,004,"COLORADO BL","ARROYO PKWY",0.00,,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.14752960205078,34.145801544189453
9555073,2023,2023-03-22,1956,2023-02-26,1424,1384,54,7,5,5,1956,0,0,0,,0,005,"ARTESIA BL","PHELAN LN",155.00,E,N,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,2,0,0,0,0,2,0,0,"- ","- ",,,"LOS ANGELES","REDONDO BEACH",-118.36595153808594,33.872798919677734
9559080,2023,2023-04-10,1900,2023-02-13,1300,543338,0561,1,5,3,1968,0,0,0,,0,55T1/D,"RUSH ST","SEAMAN AV",14.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,"- ",,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",34.051750183105469,-118.05280303955078,"LOS ANGELES","SOUTH EL MONTE",-118.05269622802734,34.051841735839844
9578547,2023,2023-05-24,1942,2023-04-24,1705,38171,0152,1,5,7,1942,0,0,0,A,0,24TL53,"7TH ST","HILL ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25449371337891,34.045928955078125
9601252,2023,2023-08-22,1941,2023-07-01,1818,10246,WEST,6,5,7,1941,0,0,0,,0,005,"ORANGE AV","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,5.521,I,5,S,N,4,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.378990173339844,-118.17633056640625,"LOS ANGELES","LONG BEACH",-118.17632293701172,33.789806365966797
9616421,2023,2023-10-11,1942,2023-08-28,1826,44000,77TH,1,5,7,1942,0,0,0,,0,12X42,"57TH ST","FIGUEROA ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,F,B,G,A,A,H,-,B,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28267669677734,33.990550994873047
9639318,2023,2024-03-01,1941,2023-02-06,1950,11543,WEST,1,5,7,1941,0,0,0,,0,003,"PACIFIC AV","W WILLOW ST",0.00,,Y,A,-,N,,,,,,,,,,,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.804389953613281,-118.19371795654297,"LOS ANGELES","LONG BEACH",-118.19371032714844,33.804332733154297
9647915,2023,2023-12-26,1929,2023-11-22,1911,236,1929,3,5,3,1929,0,0,0,,0,,"MONTEREY BL","LYNDON ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.853378295898438,-118.39572906494141,"LOS ANGELES","HERMOSA BEACH",-118.39579010009766,33.853382110595703
9598075,2023,2023-08-15,1900,2023-07-11,0703,633581,0560,2,5,3,1968,0,0,0,,0,55T1/D,"SEAMAN AV","RUSH ST",18.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SOUTH EL MONTE",-118.05274200439453,34.051887512207031
9613988,2023,2023-09-25,1941,2023-07-22,2042,10819,SOUTH,6,5,7,1941,0,0,0,,0,006,"W 3RD ST","CEDAR AV",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,F,H,G,A,A,H,-,C,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.770511627197266,-118.195068359375,"LOS ANGELES","LONG BEACH",-118.195068359375,33.770511627197266
9617821,2023,2023-10-12,1900,2023-08-31,1840,462376,,4,5,3,1991,0,0,0,,0,,"FOOTHILL BL","RT 2",0.00,,Y,A,-,Y,LA,7,2,-,R,23.437,I,5,W,N,2,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,B,A,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ",WO,34.211318969726562,-118.21549224853516,"LOS ANGELES","LA CANADA-FLINTRIDGE",-118.21546936035156,34.211441040039062
9629716,2023,2023-11-02,1900,2023-10-01,1750,626466,1621,7,5,5,1977,0,0,0,,0,164A1,"BRANT AV","209TH ST",50.00,S,N,B,-,N,,,,,,,,,,Y,3,0,1,2,A,-,01,23153,A,N,C,G,A,A,H,-,A,A,0,,Y,,,Y,Y,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.840648651123047,-118.22554016113281,"LOS ANGELES",CARSON,-118.22537231445312,33.840930938720703
9630861,2023,2023-11-07,1900,2023-09-25,1840,643386,0452,1,5,6,1949,0,0,0,,0,43T1,MILANO,"LAKELAND RD",40.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",NORWALK,-118.08499145507812,33.932220458984375
9680563,2023,2024-04-06,1942,2023-06-13,1600,44999,0899,2,5,7,1942,0,0,0,H,0,8A36,"HARGIS ST","VENICE BL",5.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.38041687011719,34.033710479736328
9701791,2023,2024-07-05,1941,2023-09-01,1300,11540,EAST,5,5,7,1941,0,0,0,,0,013,"SAN GABRIEL RIVER","PACIFIC COAST HY",0.00,,N,A,-,N,,,,,,,,,,N,2,0,1,2,D,-,00,,,F,C,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",33.375209808349609,-118.10620880126953,"LOS ANGELES","LONG BEACH",-118.22383117675781,33.790058135986328
82019071,2023,2023-03-16,1969,2023-03-11,1250,10246,PATRO,6,5,5,1969,0,0,0,,0,002,"SANTA ANA AV","SEVILLE AVE",118.00,E,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SOUTH GATE",-118.22244262695312,33.964469909667969
82096107,2023,2023-06-19,1909,2023-02-17,1554,588,1909,5,5,4,1909,0,0,0,,0,NORTH,"FLORENCE PL","TOLER AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.966629028320312,-118.15322113037109,"LOS ANGELES","BELL GARDENS",-118.15322875976562,33.966682434082031
92279315,2023,2024-01-04,9535,2023-11-10,1400,023437,,5,2,9,1900,0,3,5,,2,006,"SAN GABRIEL BLVD","PARAMOUNT BLVD",85.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.044460296630859,-118.09007263183594,"LOS ANGELES",UNINCORPORATED,-118.09020233154297,34.044315338134766
